IDRC Kenya,,Project: ,,,,,,,,,
09-May-2019,,Created : ,,,,,,,,,
Process ID,Sample ID,Sample ID,Order,Genus,Species,Subspecies,Country/Ocean,Exact Site,Lat,Lon,Elev
KPLA907-12,CCDB-13728_TH566,CCDB-13728_TH566,Ericales,Impatiens,,,Kenya,,3.49,38.346,1635
KPLA852-12,CCDB-12941_TH511,CCDB-12941_TH511,Ericales,Impatiens,Impatiens pseudoviola,,Kenya,,3.364,38.34,1975
KPLA926-12,CCDB-13728_TH585,CCDB-13728_TH585,Ericales,Impatiens,Impatiens pseudoviola,,Kenya,,3.49,38.347,1635
KPLA857-12,CCDB-13728_TH516,CCDB-13728_TH516,Ericales,Impatiens,Impatiens sodenii,,Kenya,,3.364,38.34,1971
KPLA1085-12,CCDB-12954_TH744,CCDB-12954_TH744,Ericales,Impatiens,Impatiens teitensis,,Kenya,,3.33,38.45,1615
KPLA766-12,CCDB-12941_TH425,CCDB-12941_TH425,Ericales,Impatiens,Impatiens teitensis,,Kenya,,3.367,38.341,1856
KPLA793-12,CCDB-12941_TH452,CCDB-12941_TH452,Ericales,Impatiens,Impatiens teitensis,,Kenya,,3.367,38.341,1856
KPLA569-12,CCDB-12956_KK228,CCDB-12956_KK228,Lamiales,Jasminum,Jasminum fluminense,,Kenya,,0.453,34.867,1669
KPLA1095-12,CCDB-12954_TH754,CCDB-12954_TH754,Gentianales,Keetia,Keetia gueinzii,,Kenya,,3.33,38.45,1615
KPLA799-12,CCDB-12941_TH458,CCDB-12941_TH458,Gentianales,Keetia,Keetia gueinzii,,Kenya,,3.367,38.341,1856
KPLA744-12,CCDB-12953_TH403,CCDB-12953_TH403,Gentianales,Keetia,Keetia gueinzii,,Kenya,,-3.36702,38.3405,1850
KPLA643-12,CCDB-11488_KK302,CCDB-11488_KK302,Gentianales,Keetia,Keetia gueinzii,,Kenya,,0.454,34.867,1678
KPLA1050-12,CCDB-12954_TH709,CCDB-12954_TH709,Gentianales,Keetia,Keetia gueinzii,,Kenya,,3.487,38.344,1607
KPLA534-12,CCDB-12956_KK193,CCDB-12956_KK193,Gentianales,Keetia,Keetia gueinzii,,Kenya,,0.453,34.867,1575
KPLA538-12,CCDB-12956_KK197,CCDB-12956_KK197,Gentianales,Keetia,Keetia gueinzii,,Kenya,,0.453,34.867,1575
KPLA909-12,CCDB-13728_TH568,CCDB-13728_TH568,Gentianales,Keetia,Keetia gueinzii,,Kenya,,3.49,38.347,1635
KPLA549-12,CCDB-12956_KK208,CCDB-12956_KK208,Gentianales,Keetia,Keetia gueinzii,,Kenya,,0.453,34.867,1669
KPLA967-12,CCDB-13729_TH626,CCDB-13729_TH626,Gentianales,Keetia,Keetia gueinzii,,Kenya,,3.489,38.349,1609
KPLA710-12,CCDB-12953_KK369,CCDB-12953_KK369,Lamiales,Kigelia,Kigelia africana,,Kenya,,0.45507,34.8651,1665
KPLA461-12,CCDB-12955_KK120,CCDB-12955_KK120,Lamiales,Kigelia,Kigelia africana,,Kenya,,0.12,34.528,1573
KPLA486-12,CCDB-12956_KK145,CCDB-12956_KK145,Gentianales,Landolphia,Landolphia buchananii,,Kenya,,0.204,34.881,1574
KPLA969-12,CCDB-13729_TH628,CCDB-13729_TH628,Gentianales,Landolphia,Landolphia buchananii,,Kenya,,3.489,38.349,1609
KPLA942-12,CCDB-13728_TH601,CCDB-13728_TH601,Gentianales,Landolphia,Landolphia buchananii,,Kenya,,3.49,38.347,1635
KPLA751-12,CCDB-12953_TH410,CCDB-12953_TH410,Gentianales,Landolphia,Landolphia buchananii,,Kenya,,3.367,38.341,1852
KPLA536-12,CCDB-12956_KK195,CCDB-12956_KK195,Gentianales,Landolphia,Landolphia buchananii,,Kenya,,0.453,34.867,1575
KPLA1104-12,CCDB-12954_TH763,CCDB-12954_TH763,Gentianales,Landolphia,Landolphia buchananii,,Kenya,,3.33,38.45,1615
KPLA589-12,CCDB-11488_KK248,CCDB-11488_KK248,Gentianales,Landolphia,Landolphia sp.,,Kenya,,0.453,34.867,1669
KPLA753-12,CCDB-12953_TH412,CCDB-12953_TH412,Gentianales,Lasianthus,Lasianthus kilimandscharicus,,Kenya,,3.367,38.341,1856
KPLA689-12,CCDB-12953_KK348,CCDB-12953_KK348,Vitales,Leea,Leea guineense,,Kenya,,0.453,34.866,1642
KPLA622-12,CCDB-11488_KK281,CCDB-11488_KK281,Vitales,Leea,Leea guineense,,Kenya,,0.453,34.867,1676
KPLA444-12,CCDB-12955_KK103,CCDB-12955_KK103,Vitales,Leea,Leea guineense,,Kenya,,0.253,34.861,1577
KPLA664-12,CCDB-11488_KK323,CCDB-11488_KK323,Vitales,Leea,Leea guineense,,Kenya,,0.454,34.867,1678
KPLA640-12,CCDB-11488_KK299,CCDB-11488_KK299,Vitales,Leea,Leea guineense,,Kenya,,0.454,34.867,1678
KPLA1021-12,CCDB-13729_TH680,CCDB-13729_TH680,Sapindales,Lepidotrichilia,Lepidotrichilia usambarensis,,Kenya,,3.488,38.345,1609
KPLA1066-12,CCDB-12954_TH725,CCDB-12954_TH725,Sapindales,Lepidotrichilia,Lepidotrichilia volkensii,,Kenya,,3.487,38.344,1607
KPLA662-12,CCDB-11488_KK321,CCDB-11488_KK321,Sapindales,Lepidotrichilia,Lepidotrichilia volkensii,,Kenya,,0.454,34.867,1678
KPLA730-12,CCDB-12953_TH389,CCDB-12953_TH389,Sapindales,Lepidotrichilia,Lepidotrichilia volkensii,,Kenya,,-3.36702,38.3405,1850
KPLA641-12,CCDB-11488_KK300,CCDB-11488_KK300,Sapindales,Lepidotrichilia,Lepidotrichilia volkensii,,Kenya,,0.454,34.867,1678
KPLA616-12,CCDB-11488_KK275,CCDB-11488_KK275,Sapindales,Lepidotrichilia,Lepidotrichilia volkensii,,Kenya,,0.453,34.867,1669
KPLA578-12,CCDB-11488_KK237,CCDB-11488_KK237,Sapindales,Lepidotrichilia,Lepidotrichilia volkensii,,Kenya,,0.453,34.867,1669
KPLA510-12,CCDB-12956_KK169,CCDB-12956_KK169,Sapindales,Lepidotrichilia,Lepidotrichilia volkensii,,Kenya,,0.453,34.867,1575
KPLA665-12,CCDB-12953_KK324,CCDB-12953_KK324,Sapindales,Lepisanthes,Lepisanthes senegalensis,,Kenya,,0.454,34.867,1678
KPLA568-12,CCDB-12956_KK227,CCDB-12956_KK227,Sapindales,Lepisanthes,Lepisanthes senegalensis,,Kenya,,0.453,34.867,1669
KPLA1015-12,CCDB-13729_TH674,CCDB-13729_TH674,Malvales,Leptonychia,,,Kenya,,3.488,38.345,1609
KPLA959-12,CCDB-13729_TH618,CCDB-13729_TH618,Malvales,Leptonychia,Leptonychia usambarensis,,Kenya,,3.489,38.349,1609
KPLA1067-12,CCDB-12954_TH726,CCDB-12954_TH726,Malvales,Leptonychia,Leptonychia usambarensis,,Kenya,,3.487,38.344,1607
KPLA920-12,CCDB-13728_TH579,CCDB-13728_TH579,Malvales,Leptonychia,Leptonychia usambarensis,,Kenya,,3.49,38.347,1635
KPLA487-12,CCDB-12956_KK146,CCDB-12956_KK146,Asparagales,Liparis,Liparis bowkeri,,Kenya,,0.204,34.881,1574
KPLA488-12,CCDB-12956_KK147,CCDB-12956_KK147,Asparagales,Liparis,Liparis bowkeri,,Kenya,,0.204,34.881,1574
KPLA489-12,CCDB-12956_KK148,CCDB-12956_KK148,Asparagales,Liparis,Liparis bowkeri,,Kenya,,0.204,34.881,1574
KPLA724-12,CCDB-12953_KK383,CCDB-12953_KK383,Asparagales,Liparis,Liparis deistelii,,Kenya,,0.21519,34.8841,1600
KPLA725-12,CCDB-12953_KK384,CCDB-12953_KK384,Asparagales,Liparis,Liparis deistelii,,Kenya,,0.21519,34.8841,1600
KPLA726-12,CCDB-12953_KK385,CCDB-12953_KK385,Asparagales,Liparis,Liparis deistelii,,Kenya,,0.21519,34.8841,1600
KPLA464-12,CCDB-12955_KK123,CCDB-12955_KK123,Asparagales,Liparis,Liparis deistelii,,Kenya,,0.12,34.528,1573
KPLA858-12,CCDB-13728_TH517,CCDB-13728_TH517,Asterales,Lobelia,Lobelia sp.,,Kenya,,3.364,38.34,1971
KPLA930-12,CCDB-13728_TH589,CCDB-13728_TH589,Celastrales,Loeseneriella,Loeseneriella africana,,Kenya,,3.49,38.347,1635
KPLA1056-12,CCDB-12954_TH715,CCDB-12954_TH715,Celastrales,Loeseneriella,Loeseneriella africana,,Kenya,,3.487,38.344,1607
KPLA1045-12,CCDB-12954_TH704,CCDB-12954_TH704,Celastrales,Loeseneriella,Loeseneriella africana,,Kenya,,3.487,38.345,1595
KPLA829-12,CCDB-12941_TH488,CCDB-12941_TH488,Malpighiales,Macaranga,Macaranga conglomerata,,Kenya,,3.365,38.341,1893
KPLA898-12,CCDB-13728_TH557,CCDB-13728_TH557,Malpighiales,Macaranga,Macaranga conglomerata,,Kenya,,3.49,38.346,1635
KPLA1029-12,CCDB-13729_TH688,CCDB-13729_TH688,Malpighiales,Macaranga,Macaranga conglomerata,,Kenya,,3.487,38.345,1595
KPLA1053-12,CCDB-12954_TH712,CCDB-12954_TH712,Malpighiales,Macaranga,Macaranga conglomerata,,Kenya,,3.487,38.344,1607
KPLA798-12,CCDB-12941_TH457,CCDB-12941_TH457,Malpighiales,Macaranga,Macaranga conglomerata,,Kenya,,3.367,38.341,1856
KPLA859-12,CCDB-13728_TH518,CCDB-13728_TH518,Malpighiales,Macaranga,Macaranga conglomerata,,Kenya,,3.364,38.34,1971
KPLA868-12,CCDB-13728_TH527,CCDB-13728_TH527,Malpighiales,Macaranga,Macaranga kilimandscharica,,Kenya,,3.37,38.34,1848
KPLA1118-12,CCDB-12954_TH777,CCDB-12954_TH777,Malpighiales,Macaranga,Macaranga sp.,,Kenya,,3.331,38.451,1611
KPLA936-12,CCDB-13728_TH595,CCDB-13728_TH595,Ericales,Maesa,Maesa lanceolata,,Kenya,,3.49,38.347,1635
KPLA826-12,CCDB-12941_TH485,CCDB-12941_TH485,Ericales,Maesa,Maesa lanceolata,,Kenya,,3.367,38.341,1857
KPLA712-12,CCDB-12953_KK371,CCDB-12953_KK371,Ericales,Maesa,Maesa lanceolata,,Kenya,,0.45507,34.8651,1665
KPLA987-12,CCDB-13729_TH646,CCDB-13729_TH646,Ericales,Maesa,Maesa lanceolata,,Kenya,,3.489,38.345,1614
KPLA1054-12,CCDB-12954_TH713,CCDB-12954_TH713,Ericales,Maesa,Maesa lanceolata,,Kenya,,3.487,38.344,1607
KPLA952-12,CCDB-13729_TH611,CCDB-13729_TH611,Ericales,Maesa,Maesa lanceolata,,Kenya,,3.489,38.349,1609
KPLA440-12,CCDB-12955_KK099,CCDB-12955_KK099,Rosales,Maesopsis,Maesopsis eminii,,Kenya,,0.253,34.863,1592
KPLA1059-12,CCDB-12954_TH718,CCDB-12954_TH718,Rosales,Maesopsis,Maesopsis eminii,,Kenya,,3.487,38.344,1607
KPLA550-12,CCDB-12956_KK209,CCDB-12956_KK209,,,,,Kenya,,0.453,34.867,1669
KPLA861-12,CCDB-13728_TH520,CCDB-13728_TH520,,,,,Kenya,,3.364,38.34,1971
KPLA681-12,CCDB-12953_KK340,CCDB-12953_KK340,,,,,Kenya,,0.453,34.866,1642
KPLA850-12,CCDB-12941_TH509,CCDB-12941_TH509,,,,,Kenya,,3.365,38.341,1931
KPLA1130-12,CCDB-12954_TH789,CCDB-12954_TH789,,,,,Kenya,,3.331,38.451,1611
KPLA884-12,CCDB-13728_TH543,CCDB-13728_TH543,,,,,Kenya,,3.49,38.346,1635
KPLA966-12,CCDB-13729_TH625,CCDB-13729_TH625,,,,,Kenya,,3.489,38.349,1609
KPLA447-12,CCDB-12955_KK106,CCDB-12955_KK106,,,,,Kenya,,0.253,34.861,1577
KPLA558-12,CCDB-12956_KK217,CCDB-12956_KK217,,,,,Kenya,,0.453,34.867,1669
KPLA653-12,CCDB-11488_KK312,CCDB-11488_KK312,Malpighiales,Margaritaria,Margaritaria discoidea,,Kenya,,0.454,34.867,1678
KPLA624-12,CCDB-11488_KK283,CCDB-11488_KK283,Lamiales,Markhamia,Markhamia lutea,,Kenya,,0.453,34.867,1676
KPLA412-12,CCDB-12955_KK071,CCDB-12955_KK071,Lamiales,Markhamia,Markhamia lutea,,Kenya,,0.272,34.881,1581
KPLA632-12,CCDB-11488_KK291,CCDB-11488_KK291,Lamiales,Markhamia,Markhamia lutea,,Kenya,,0.454,34.867,1678
KPLA782-12,CCDB-12941_TH441,CCDB-12941_TH441,Celastrales,Maytenus,Maytenus acuminata,,Kenya,,3.367,38.341,1856
KPLA807-12,CCDB-12941_TH466,CCDB-12941_TH466,Celastrales,Maytenus,Maytenus acuminata,,Kenya,,3.367,38.341,1858
KPLA388-12,CCDB-12955_KK047,CCDB-12955_KK047,Celastrales,Maytenus,Maytenus heterophylla,,Kenya,,0.2467,34.868,1610
KPLA421-12,CCDB-12955_KK080,CCDB-12955_KK080,Celastrales,Maytenus,Maytenus sp.,,Kenya,,0.156,34.52,1573
KPLA494-12,CCDB-12956_KK153,CCDB-12956_KK153,Celastrales,Maytenus,Maytenus tetraphylla,,Kenya,,0.453,34.867,1575
KPLA493-12,CCDB-12956_KK152,CCDB-12956_KK152,Celastrales,Maytenus,Maytenus tetraphylla,,Kenya,,0.453,34.867,1575
KPLA491-12,CCDB-12956_KK150,CCDB-12956_KK150,Celastrales,Maytenus,Maytenus tetraphylla,,Kenya,,0.453,34.867,1575
KPLA492-12,CCDB-12956_KK151,CCDB-12956_KK151,Celastrales,Maytenus,Maytenus tetraphylla,,Kenya,,0.453,34.867,1575
KPLA490-12,CCDB-12956_KK149,CCDB-12956_KK149,Celastrales,Maytenus,Maytenus tetraphylla,,Kenya,,0.453,34.867,1575
KPLA806-12,CCDB-12941_TH465,CCDB-12941_TH465,Myrtales,Memecylon,Memecylon teitense,,Kenya,,3.367,38.341,1858
KPLA794-12,CCDB-12941_TH453,CCDB-12941_TH453,Myrtales,Memecylon,Memecylon teitense,,Kenya,,3.367,38.341,1856
KPLA783-12,CCDB-12941_TH442,CCDB-12941_TH442,Myrtales,Memecylon,Memecylon teitense,,Kenya,,3.367,38.341,1856
KPLA1098-12,CCDB-12954_TH757,CCDB-12954_TH757,Myrtales,Memecylon,Memecylon teitense,,Kenya,,3.33,38.45,1615
KPLA147-11,KK 053,KK 053,Asparagales,Microcoelia,Microcoelia globulosa,,Kenya,,,,
KPLA148-11,KK 054,KK 054,Asparagales,Microcoelia,Microcoelia globulosa,,Kenya,,,,
KPLA146-11,KK 052,KK 052,Asparagales,Microcoelia,Microcoelia globulosa,,Kenya,,,,
KPLA149-11,KK 055,KK 055,Asparagales,Microcoelia,Microcoelia globulosa,,Kenya,,,,
KPLA145-11,KK 051,KK 051,Asparagales,Microcoelia,Microcoelia globulosa,,Kenya,,,,
KPLA419-12,CCDB-12955_KK078,CCDB-12955_KK078,Asparagales,Microcoelia,Microcoelia koehleri,,Kenya,,0.27,34.88,1582
KPLA906-12,CCDB-13728_TH565,CCDB-13728_TH565,Fabales,Millettia,Millettia oblata,,Kenya,,3.49,38.346,1635
KPLA1026-12,CCDB-13729_TH685,CCDB-13729_TH685,Fabales,Millettia,Millettia oblata,,Kenya,,3.487,38.345,1595
KPLA1017-12,CCDB-13729_TH676,CCDB-13729_TH676,Fabales,Millettia,Millettia oblata,,Kenya,,3.488,38.345,1609
KPLA825-12,CCDB-12941_TH484,CCDB-12941_TH484,Fabales,Millettia,Millettia oblata,,Kenya,,3.367,38.341,1857
KPLA734-12,CCDB-12953_TH393,CCDB-12953_TH393,Fabales,Millettia,Millettia oblata,,Kenya,,-3.36702,38.3405,1850
KPLA1003-12,CCDB-13729_TH662,CCDB-13729_TH662,Fabales,Millettia,Millettia oblata,,Kenya,,3.488,38.345,1609
KPLA853-12,CCDB-12941_TH512,CCDB-12941_TH512,Fabales,Millettia,Millettia oblata,,Kenya,,3.364,38.34,1975
KPLA986-12,CCDB-13729_TH645,CCDB-13729_TH645,Fabales,Millettia,Millettia oblata,,Kenya,,3.489,38.345,1614
KPLA1065-12,CCDB-12954_TH724,CCDB-12954_TH724,Polypodiales,Mohria,Mohria sp.,,Kenya,,3.487,38.344,1607
KPLA450-12,CCDB-12955_KK109,CCDB-12955_KK109,Gentianales,Mondia,Mondia Whytei,,Kenya,,0.253,34.861,1577
KPLA340-12,CCDB-12153_KK 031,CCDB-12153_KK 031,Magnoliales,Monodora,Monodora myristica,,Kenya,,0.14726,34.5207,1590
KPLA344-12,CCDB-12153_KK 031d,CCDB-12153_KK 031d,Magnoliales,Monodora,Monodora myristica,,Kenya,,0.14726,34.5207,1590
KPLA343-12,CCDB-12153_KK 031c,CCDB-12153_KK 031c,Magnoliales,Monodora,Monodora myristica,,Kenya,,0.14726,34.5207,1590
KPLA342-12,CCDB-12153_KK 031b,CCDB-12153_KK 031b,Magnoliales,Monodora,Monodora myristica,,Kenya,,0.14726,34.5207,1590
KPLA341-12,CCDB-12153_KK 031a,CCDB-12153_KK 031a,Magnoliales,Monodora,Monodora myristica,,Kenya,,0.14726,34.5207,1590
KPLA249-11,KK 155,KK 155,Magnoliales,Monodora,Monodora myristica,,Kenya,,,,
KPLA248-11,KK 154,KK 154,Magnoliales,Monodora,Monodora myristica,,Kenya,,,,
KPLA247-11,KK 153,KK 153,Magnoliales,Monodora,Monodora myristica,,Kenya,,,,
KPLA246-11,KK 152,KK 152,Magnoliales,Monodora,Monodora myristica,,Kenya,,,,
KPLA245-11,KK 151,KK 151,Magnoliales,Monodora,Monodora myristica,,Kenya,,,,
KPLA475-12,CCDB-12956_KK134,CCDB-12956_KK134,Magnoliales,Monodora,Monodora myristica,,Kenya,,0.205,34.882,1574
KPLA696-12,CCDB-12953_KK355,CCDB-12953_KK355,Rosales,Morus,Morus mesozygia,,Kenya,,0.453,34.866,1642
KPLA652-12,CCDB-11488_KK311,CCDB-11488_KK311,Rosales,Morus,Morus mesozygia,,Kenya,,0.454,34.867,1678
KPLA429-12,CCDB-12955_KK088,CCDB-12955_KK088,Rosales,Morus,Morus mesozygia,,Kenya,,0.245,34.864,1600
KPLA849-12,CCDB-12941_TH508,CCDB-12941_TH508,Fagales,Myrica,Myrica salicifolia,,Kenya,,3.365,38.341,1931
KPLA888-12,CCDB-13728_TH547,CCDB-13728_TH547,Fabales,Newtonia,Newtonia buchananii,,Kenya,,3.49,38.346,1635
KPLA779-12,CCDB-12941_TH438,CCDB-12941_TH438,Fabales,Newtonia,Newtonia buchananii,,Kenya,,3.367,38.341,1856
KPLA789-12,CCDB-12941_TH448,CCDB-12941_TH448,Fabales,Newtonia,Newtonia buchananii,,Kenya,,3.367,38.341,1856
KPLA1081-12,CCDB-12954_TH740,CCDB-12954_TH740,Fabales,Newtonia,Newtonia buchananii,,Kenya,,3.33,38.45,1615
KPLA1124-12,CCDB-12954_TH783,CCDB-12954_TH783,Fabales,Newtonia,Newtonia buchananii,,Kenya,,3.331,38.451,1611
KPLA1051-12,CCDB-12954_TH710,CCDB-12954_TH710,Fabales,Newtonia,Newtonia buchananii,,Kenya,,3.487,38.344,1607
KPLA865-12,CCDB-13728_TH524,CCDB-13728_TH524,Fabales,Newtonia,Newtonia buchananii,,Kenya,,3.37,38.34,1848
KPLA1028-12,CCDB-13729_TH687,CCDB-13729_TH687,Fabales,Newtonia,Newtonia buchananii,,Kenya,,3.487,38.345,1595
KPLA990-12,CCDB-13729_TH649,CCDB-13729_TH649,Fabales,Newtonia,Newtonia sp.,,Kenya,,3.489,38.345,1614
KPLA1138-12,CCDB-12954_TH797,CCDB-12954_TH797,Lamiales,Nuxia,Nuxia congesta,,Kenya,,3.331,38.451,1611
KPLA1133-12,CCDB-12954_TH792,CCDB-12954_TH792,Malpighiales,Ochna,Ochna holstii,,Kenya,,3.331,38.451,1611
KPLA889-12,CCDB-13728_TH548,CCDB-13728_TH548,Malpighiales,Ochna,Ochna holstii,,Kenya,,3.49,38.346,1635
KPLA924-12,CCDB-13728_TH583,CCDB-13728_TH583,Malpighiales,Ochna,Ochna holstii,,Kenya,,3.49,38.347,1635
KPLA749-12,CCDB-12953_TH408,CCDB-12953_TH408,Malpighiales,Ochna,Ochna holstii,,Kenya,,3.367,38.341,1852
KPLA812-12,CCDB-12941_TH471,CCDB-12941_TH471,Malpighiales,Ochna,Ochna holstii,,Kenya,,3.367,38.341,1858
KPLA993-12,CCDB-13729_TH652,CCDB-13729_TH652,Malpighiales,Ochna,Ochna holstii,,Kenya,,3.489,38.345,1614
KPLA1034-12,CCDB-13729_TH693,CCDB-13729_TH693,Malpighiales,Ochna,Ochna holstii,,Kenya,,3.487,38.345,1595
KPLA843-12,CCDB-12941_TH502,CCDB-12941_TH502,Malpighiales,Ochna,Ochna holstii,,Kenya,,3.365,38.341,1931
KPLA446-12,CCDB-12955_KK105,CCDB-12955_KK105,Malpighiales,Ochna,Ochna insculpta,,Kenya,,0.253,34.861,1577
KPLA115-11,Kis 021,Kis 021,Asparagales,Oeceoclades,Oeceoclades maculata,,Kenya,,,,
KPLA721-12,CCDB-12953_KK380,CCDB-12953_KK380,Asparagales,Oeceoclades,Oeceoclades maculata,,Kenya,,0.21519,34.8841,1581
KPLA119-11,Kis 025,Kis 025,Asparagales,Oeceoclades,Oeceoclades maculata,,Kenya,,,,
KPLA118-11,Kis 024,Kis 024,Asparagales,Oeceoclades,Oeceoclades maculata,,Kenya,,,,
KPLA117-11,Kis 023,Kis 023,Asparagales,Oeceoclades,Oeceoclades maculata,,Kenya,,,,
KPLA116-11,Kis 022,Kis 022,Asparagales,Oeceoclades,Oeceoclades maculata,,Kenya,,,,
KPLA570-12,CCDB-11488_KK229,CCDB-11488_KK229,Asparagales,Oeceoclades,Oeceoclades sabamata,,Kenya,,0.453,34.867,1669
KPLA448-12,CCDB-12955_KK107,CCDB-12955_KK107,Asparagales,Oeceoclades,Oeceoclades sp.,,Kenya,,0.253,34.861,1577
KPLA718-12,CCDB-12953_KK377,CCDB-12953_KK377,Asparagales,Oeceoclades,Oeceoclades ugandae,,Kenya,,0.12433,34.5293,1588
KPLA719-12,CCDB-12953_KK378,CCDB-12953_KK378,Asparagales,Oeceoclades,Oeceoclades ugandae,,Kenya,,0.12433,34.5293,1588
KPLA155-11,KK 061,KK 061,Asparagales,Oeceoclades,Oeceoclades ugandae,,Kenya,,,,
KPLA385-12,CCDB-12955_KK044,CCDB-12955_KK044,Asparagales,Oeceoclades,Oeceoclades ugandae,,Kenya,,0.2467,34.868,1610
KPLA156-11,KK 062,KK 062,Asparagales,Oeceoclades,Oeceoclades ugandae,,Kenya,,,,
KPLA717-12,CCDB-12953_KK376,CCDB-12953_KK376,Asparagales,Oeceoclades,Oeceoclades ugandae,,Kenya,,0.12433,34.5293,1588
KPLA158-11,KK 064,KK 064,Asparagales,Oeceoclades,Oeceoclades ugandae,,Kenya,,,,
KPLA715-12,CCDB-12953_KK374,CCDB-12953_KK374,Asparagales,Oeceoclades,Oeceoclades ugandae,,Kenya,,0.12433,34.5293,1588
KPLA157-11,KK 063,KK 063,Asparagales,Oeceoclades,Oeceoclades ugandae,,Kenya,,,,
KPLA716-12,CCDB-12953_KK375,CCDB-12953_KK375,Asparagales,Oeceoclades,Oeceoclades ugandae,,Kenya,,0.12433,34.5293,1588
KPLA547-12,CCDB-12956_KK206,CCDB-12956_KK206,Asparagales,Oeceoclades,Oeceoclades ugandae,,Kenya,,0.453,34.867,1669
KPLA159-11,KK 065,KK 065,Asparagales,Oeceoclades,Oeceoclades ugandae,,Kenya,,,,
KPLA139-11,KK 045,KK 045,Asparagales,Oeceoclades,Oeceoclades zazibarica,,Kenya,,,,
KPLA136-11,KK 042,KK 042,Asparagales,Oeceoclades,Oeceoclades zazibarica,,Kenya,,,,
KPLA137-11,KK 043,KK 043,Asparagales,Oeceoclades,Oeceoclades zazibarica,,Kenya,,,,
KPLA135-11,KK 041,KK 041,Asparagales,Oeceoclades,Oeceoclades zazibarica,,Kenya,,,,
KPLA138-11,KK 044,KK 044,Asparagales,Oeceoclades,Oeceoclades zazibarica,,Kenya,,,,
KPLA684-12,CCDB-12953_KK343,CCDB-12953_KK343,Lamiales,Olea,Olea capensis,,Kenya,,0.453,34.866,1642
KPLA626-12,CCDB-11488_KK285,CCDB-11488_KK285,Lamiales,Olea,Olea capensis,,Kenya,,0.453,34.867,1676
KPLA395-12,CCDB-12955_KK054,CCDB-12955_KK054,Lamiales,Olea,Olea capensis,,Kenya,,0.2467,34.868,1610
KPLA660-12,CCDB-11488_KK319,CCDB-11488_KK319,Malpighiales,Oncoba,Oncoba routledgei,,Kenya,,0.454,34.867,1678
KPLA479-12,CCDB-12956_KK138,CCDB-12956_KK138,Malpighiales,Oncoba,Oncoba routledgei,,Kenya,,0.205,34.882,1574
KPLA621-12,CCDB-11488_KK280,CCDB-11488_KK280,Malpighiales,Oncoba,Oncoba routledgei,,Kenya,,0.453,34.867,1676
KPLA1116-12,CCDB-12954_TH775,CCDB-12954_TH775,Malpighiales,Ouratea,Ouratea sp.,,Kenya,,3.331,38.451,1611
KPLA1088-12,CCDB-12954_TH747,CCDB-12954_TH747,Malpighiales,Ouratea,Ouratea sp.,,Kenya,,3.33,38.45,1615
KPLA756-12,CCDB-12953_TH415,CCDB-12953_TH415,Gentianales,Oxyanthus,Oxyanthus sp.,,Kenya,,3.367,38.341,1856
KPLA816-12,CCDB-12941_TH475,CCDB-12941_TH475,Gentianales,Oxyanthus,Oxyanthus speciosus,,Kenya,,3.367,38.341,1858
KPLA742-12,CCDB-12953_TH401,CCDB-12953_TH401,Gentianales,Oxyanthus,Oxyanthus speciosus,,Kenya,,-3.36702,38.3405,1850
KPLA402-12,CCDB-12955_KK061,CCDB-12955_KK061,Gentianales,Oxyanthus,Oxyanthus speciosus,,Kenya,,0.25041,34.868,1606
KPLA709-12,CCDB-12953_KK368,CCDB-12953_KK368,Gentianales,Oxyanthus,Oxyanthus speciosus,,Kenya,,0.45507,34.8651,1665
KPLA590-12,CCDB-11488_KK249,CCDB-11488_KK249,Sapindales,Paullinia,,,Kenya,,0.453,34.867,1669
KPLA535-12,CCDB-12956_KK194,CCDB-12956_KK194,Sapindales,Paullinia,Paullinia pinnata,,Kenya,,0.453,34.867,1575
KPLA551-12,CCDB-12956_KK210,CCDB-12956_KK210,Sapindales,Paullinia,Paullinia pinnata,,Kenya,,0.453,34.867,1669
KPLA880-12,CCDB-13728_TH539,CCDB-13728_TH539,Gentianales,Pauridiantha,Pauridiantha paucinervis,,Kenya,,3.49,38.346,1635
KPLA938-12,CCDB-13728_TH597,CCDB-13728_TH597,Gentianales,Pauridiantha,Pauridiantha paucinervis,,Kenya,,3.49,38.347,1635
KPLA801-12,CCDB-12941_TH460,CCDB-12941_TH460,Gentianales,Pauridiantha,Pauridiantha paucinervis,,Kenya,,3.367,38.341,1856
KPLA1096-12,CCDB-12954_TH755,CCDB-12954_TH755,Gentianales,Pauridiantha,Pauridiantha paucinervis,,Kenya,,3.33,38.45,1615
KPLA612-12,CCDB-11488_KK271,CCDB-11488_KK271,Gentianales,Pavetta,,,Kenya,,0.453,34.867,1669
KPLA614-12,CCDB-11488_KK273,CCDB-11488_KK273,Gentianales,Pavetta,,,Kenya,,0.453,34.867,1669
KPLA683-12,CCDB-12953_KK342,CCDB-12953_KK342,Gentianales,Pavetta,,,Kenya,,0.453,34.866,1642
KPLA599-12,CCDB-11488_KK258,CCDB-11488_KK258,Gentianales,Pavetta,,,Kenya,,0.453,34.867,1669
KPLA582-12,CCDB-11488_KK241,CCDB-11488_KK241,Gentianales,Pavetta,,,Kenya,,0.453,34.867,1669
KPLA506-12,CCDB-12956_KK165,CCDB-12956_KK165,Gentianales,Pavetta,Pavetta sp.,,Kenya,,0.453,34.867,1575
